0,4940.422801752309
1,4944.990379020951
2,4952.890067258039
3,5039.37774194134
4,4972.992369561188
5,4965.217139255926
6,5013.458212596667
7,5014.39179528471
8,5035.735973957152
9,4987.79606976134
10,4982.618279907792
11,5031.16671855944
12,4965.081772309547
13,5044.845409893908
14,4919.0296731290355
15,4997.11650345771
16,4989.421179639531
17,5011.226132632826
18,5001.6749773171605
19,5015.125463588295
20,5038.269948524225
21,4959.751351015087
22,4972.3373086735955
23,4968.592393158747
24,4974.667817211029
25,5016.911777581932
26,5014.252031979854
27,5091.302493144159
28,4992.697707359012
29,4963.132471403656
30,5027.279283979173
31,5001.794055623236
32,4996.583667236319
33,4991.95176239946
34,5024.580450396725
35,4987.268719124056
36,4950.580047967922
37,4995.556808756301
38,4915.978375745007
39,5002.562284843867
40,5013.676174136832
41,4981.449293398188
42,4934.669105384396
43,5012.692794180785
44,4965.836953572075
45,5001.221983853494
46,4991.933454578456
47,5008.683853506434
48,5003.940092418075
49,5010.9290734753395
50,5028.122541852689
51,5018.23506443237
52,4973.514499335074
53,5040.912791385526
54,4996.074509295834
55,5005.084301403841
56,4987.419390931389
57,4983.487655960051
58,5008.101541248914
59,4974.722851494079
60,4972.228814625042
61,4944.805698482261
62,4988.133946146515
63,4970.9449327952225
64,5030.839697796265
65,4995.5083681139
66,5004.7896981440235
67,4998.179472582716
68,5023.202774869083
69,4988.581102007393
70,4991.1824378573
71,4985.47401038571
72,5014.14578713581
73,5021.761737692519
74,4980.867113832469
75,5003.517485555009
76,5021.791304546407
77,5005.76699349626
78,5003.0432986407295
79,4963.757609520821
80,4945.7879525786575
81,5014.683687537124
82,4995.006075226035
83,4984.752985233295
84,5006.622606336244
85,4960.9939549480105
86,4986.43215902221
87,4934.880713092637
88,5022.993840591422
89,4990.813232605141
90,5014.19078138264
91,4990.9574763918945
92,4987.068635734728
93,4982.43485707578
94,4969.729820464838
95,4953.902252615139
96,5040.262169172217
97,4986.05053704299
98,4999.374566906836
99,5018.741032510244
100,4965.481434177313
101,5021.876875128393
102,4956.693851342107
103,5005.024690424174
104,4986.936197557918
105,5031.692303603179
106,4991.948325538044
107,5034.159105058271
108,5011.7818048246945
109,4996.589190479149
110,5048.669293449859
111,4990.917563546457
112,5023.549238763579
113,5018.997973425806
114,4974.193860550081
115,4972.579963645084
116,5045.171670082487
117,4969.790697383859
118,5000.2376175483805
119,4966.53644537258
120,4987.41769001635
121,5035.7176983769805
122,5002.195918724863
123,4965.362510180982
124,4996.070670694051
125,5014.545333544706
126,4987.398839029111
127,5009.702320264669
128,5047.291432271791
129,5035.855622759721
130,5009.287228886842
131,4985.299686670337
132,4991.757018595309
133,4997.860925417974
134,4983.322209825266
135,5015.743062548557
136,5014.117912879229
137,4981.4875780085185
138,5013.255918761596
139,4966.533507785729
140,5057.223095452379
141,5028.234881585414
142,5002.6177381864045
143,5034.5715316585465
144,4996.112382499488
145,4969.627356803241
146,4986.100122166911
147,5045.821898503492
148,5031.31160921161
149,5009.752557572216
150,4943.853925493082
151,4994.228546066865
152,5001.737378160172
153,5015.164522803695
154,5002.788059504274
155,5053.944230048702
156,4989.333274840111
157,4998.118939198382
158,4958.8295517450215
159,5011.7880135058485
160,4986.355136818776
161,5019.941441985388
162,5015.084415933108
163,5013.590376401149
164,4964.376625877926
165,5028.905486751271
166,5077.969284739874
167,4960.345312428471
168,5011.312475648427
169,5025.999111601408
170,5016.918896354818
171,4968.818786888998
172,5001.8689723286225
173,4996.380433114932
174,5012.9286264676975
175,5040.2235274243
176,5031.054060501968
177,5053.356884108941
178,4993.699379604056
179,5029.02564481636
180,4981.691414185732
181,4980.10269528568
182,5020.475633555887
183,5006.53841305564
184,5004.696645968904
185,4981.236728214428
186,5013.439713022815
187,5038.138386279666
188,5025.829657714737
189,4959.362588604904
190,5006.154312567077
191,5016.305155236672
192,4977.801748347024
193,4957.669133747508
194,5031.317900508401
195,5004.835084831034
196,4984.955403751826
197,5015.369671780769
198,5027.983555809812
199,5027.8261990479305
200,4986.33988184215
201,4979.652157666281
202,4986.712970717607
203,5020.9038897669625
204,4976.41536885352
205,4978.940019467535
206,5052.7488102034495
207,5025.747135576811
208,5011.373098749774
209,5004.350784769771
210,5023.728250365829
211,5028.783894846493
212,4996.215619927766
213,4977.998474784461
214,5014.672023983419
215,4970.353402123828
216,4956.479085804088
217,4967.411152643328
218,4994.45702202813
219,4996.519518981294
220,5027.7908486278675
221,4965.003752923051
222,5023.199305947803
223,5033.510648594222
224,5016.9913231401915
225,5051.626472448647
226,4985.905469561392
227,5007.600681122727
228,5030.153280404747
229,5013.139732935724
230,5011.124643864794
231,5025.640697061384
232,5020.759893647681
233,5007.095826433409
234,4996.59741566361
235,5018.853347790435
236,5054.156495095973
237,4972.249673234185
238,5002.450283755795
239,4974.193065892934
240,4991.319973570488
241,4997.745408146316
242,5004.723747061485
243,5007.920200621673
244,4962.82411549148
245,5011.204321574065
246,5044.6786957287595
247,4956.727385926932
248,5071.951011117314
249,4988.329895140885
250,5021.410580898579
251,4988.511339613604
252,5002.027758828966
253,4963.517344416236
254,5095.816881062997
255,4987.76592056268
256,5020.999734367823
257,4997.101085484222
258,4966.2061471185225
259,5053.825425914046
260,5002.8673102512885
261,4998.1602177583045
262,5018.531395778738
263,4977.135932026379
264,5044.1486993703475
265,5013.358777808307
266,4998.700617662622
267,5018.873653332361
268,5044.607092031235
269,4974.493780656662
270,4952.864440637827
271,4995.204918659875
272,4952.407344491401
273,4998.837008350897
274,5018.627899995529
275,4973.55239953452
276,4952.758530469214
277,4890.118124681565
278,4991.500655852984
279,4985.239403642597
280,4927.655947286117
281,4986.768605398818
282,4998.2565384338905
283,4960.484924055371
284,5004.832427302636
285,4985.708583522789
286,4978.951362586426
287,5039.308339879636
